perpA,perpB,det_id,year
perp-A1436,perp-A1442,det-A0938,2006
perp-A1436,perp-A1441,det-A0938,2006
perp-A1436,perp-A1440,det-A0938,2006
perp-A1436,perp-A1439,det-A0938,2006
perp-A1436,perp-A1438,det-A0938,2006
perp-A1436,perp-A1437,det-A0938,2006
perp-A1436,perp-A1442,det-A0938,2007
perp-A1436,perp-A1441,det-A0938,2007
perp-A1436,perp-A1440,det-A0938,2007
perp-A1436,perp-A1439,det-A0938,2007
perp-A1436,perp-A1438,det-A0938,2007
perp-A1436,perp-A1437,det-A0938,2007
perp-A1435,perp-A1442,det-A0938,2000
perp-A1435,perp-A1441,det-A0938,2000
perp-A1435,perp-A1440,det-A0938,2000
perp-A1435,perp-A1439,det-A0938,2000
perp-A1435,perp-A1438,det-A0938,2000
perp-A1435,perp-A1437,det-A0938,2000
perp-A1435,perp-A1436,det-A0938,2000
perp-A1435,perp-A1442,det-A0938,2001
perp-A1435,perp-A1441,det-A0938,2001
perp-A1435,perp-A1440,det-A0938,2001
perp-A1435,perp-A1439,det-A0938,2001
perp-A1435,perp-A1438,det-A0938,2001
perp-A1435,perp-A1437,det-A0938,2001
perp-A1435,perp-A1436,det-A0938,2001
perp-A1435,perp-A1442,det-A0938,2002
perp-A1435,perp-A1441,det-A0938,2002
perp-A1435,perp-A1440,det-A0938,2002
perp-A1435,perp-A1439,det-A0938,2002
perp-A1435,perp-A1438,det-A0938,2002
perp-A1435,perp-A1437,det-A0938,2002
perp-A1435,perp-A1436,det-A0938,2002
perp-A1435,perp-A1442,det-A0938,2003
perp-A1435,perp-A1441,det-A0938,2003
perp-A1435,perp-A1440,det-A0938,2003
perp-A1435,perp-A1439,det-A0938,2003
perp-A1435,perp-A1438,det-A0938,2003
perp-A1435,perp-A1437,det-A0938,2003
perp-A1435,perp-A1436,det-A0938,2003
perp-A1435,perp-A1442,det-A0938,2004
perp-A1435,perp-A1441,det-A0938,2004
perp-A1435,perp-A1440,det-A0938,2004
perp-A1435,perp-A1439,det-A0938,2004
perp-A1435,perp-A1438,det-A0938,2004
perp-A1435,perp-A1437,det-A0938,2004
perp-A1435,perp-A1436,det-A0938,2004
perp-A1435,perp-A1442,det-A0938,2005
perp-A1435,perp-A1441,det-A0938,2005
perp-A1435,perp-A1440,det-A0938,2005
perp-A1435,perp-A1439,det-A0938,2005
perp-A1435,perp-A1438,det-A0938,2005
perp-A1435,perp-A1437,det-A0938,2005
perp-A1435,perp-A1436,det-A0938,2005
perp-A1435,perp-A1442,det-A0938,2006
perp-A1435,perp-A1441,det-A0938,2006
perp-A1435,perp-A1440,det-A0938,2006
perp-A1435,perp-A1439,det-A0938,2006
perp-A1435,perp-A1438,det-A0938,2006
perp-A1435,perp-A1437,det-A0938,2006
perp-A1435,perp-A1436,det-A0938,2006
perp-A1435,perp-A1442,det-A0938,2007
perp-A1435,perp-A1441,det-A0938,2007
perp-A1435,perp-A1440,det-A0938,2007
perp-A1435,perp-A1439,det-A0938,2007
perp-A1435,perp-A1438,det-A0938,2007
perp-A1435,perp-A1437,det-A0938,2007
perp-A1435,perp-A1436,det-A0938,2007
perp-A1434,perp-A1442,det-A0938,2000
perp-A1434,perp-A1441,det-A0938,2000
perp-A1434,perp-A1440,det-A0938,2000
perp-A1434,perp-A1439,det-A0938,2000
perp-A1434,perp-A1438,det-A0938,2000
perp-A1434,perp-A1437,det-A0938,2000
perp-A1434,perp-A1436,det-A0938,2000
perp-A1434,perp-A1435,det-A0938,2000
perp-A1434,perp-A1442,det-A0938,2001
perp-A1434,perp-A1441,det-A0938,2001
perp-A1434,perp-A1440,det-A0938,2001
perp-A1434,perp-A1439,det-A0938,2001
perp-A1434,perp-A1438,det-A0938,2001
perp-A1434,perp-A1437,det-A0938,2001
perp-A1434,perp-A1436,det-A0938,2001
perp-A1434,perp-A1435,det-A0938,2001
perp-A1434,perp-A1442,det-A0938,2002
perp-A1434,perp-A1441,det-A0938,2002
perp-A1434,perp-A1440,det-A0938,2002
perp-A1434,perp-A1439,det-A0938,2002
perp-A1434,perp-A1438,det-A0938,2002
perp-A1434,perp-A1437,det-A0938,2002
perp-A1434,perp-A1436,det-A0938,2002
perp-A1434,perp-A1435,det-A0938,2002
perp-A1434,perp-A1442,det-A0938,2003
perp-A1434,perp-A1441,det-A0938,2003
perp-A1434,perp-A1440,det-A0938,2003
perp-A1434,perp-A1439,det-A0938,2003
perp-A1434,perp-A1438,det-A0938,2003
perp-A1434,perp-A1437,det-A0938,2003
perp-A1434,perp-A1436,det-A0938,2003
perp-A1434,perp-A1435,det-A0938,2003
perp-A1434,perp-A1442,det-A0938,2004
perp-A1434,perp-A1441,det-A0938,2004
perp-A1434,perp-A1440,det-A0938,2004
perp-A1434,perp-A1439,det-A0938,2004
perp-A1434,perp-A1438,det-A0938,2004
perp-A1434,perp-A1437,det-A0938,2004
perp-A1434,perp-A1436,det-A0938,2004
perp-A1434,perp-A1435,det-A0938,2004
perp-A1434,perp-A1442,det-A0938,2005
perp-A1434,perp-A1441,det-A0938,2005
perp-A1434,perp-A1440,det-A0938,2005
perp-A1434,perp-A1439,det-A0938,2005
perp-A1434,perp-A1438,det-A0938,2005
perp-A1434,perp-A1437,det-A0938,2005
perp-A1434,perp-A1436,det-A0938,2005
perp-A1434,perp-A1435,det-A0938,2005
perp-A1434,perp-A1442,det-A0938,2006
perp-A1434,perp-A1441,det-A0938,2006
perp-A1434,perp-A1440,det-A0938,2006
perp-A1434,perp-A1439,det-A0938,2006
perp-A1434,perp-A1438,det-A0938,2006
perp-A1434,perp-A1437,det-A0938,2006
perp-A1434,perp-A1436,det-A0938,2006
perp-A1434,perp-A1435,det-A0938,2006
perp-A1434,perp-A1442,det-A0938,2007
perp-A1434,perp-A1441,det-A0938,2007
perp-A1434,perp-A1440,det-A0938,2007
perp-A1434,perp-A1439,det-A0938,2007
perp-A1434,perp-A1438,det-A0938,2007
perp-A1434,perp-A1437,det-A0938,2007
perp-A1434,perp-A1436,det-A0938,2007
perp-A1434,perp-A1435,det-A0938,2007
perp-A1442,perp-A1447,det-A0934,1999
perp-A1442,perp-A1447,det-A0934,2000
perp-A1442,perp-A1447,det-A0934,2001
perp-A1442,perp-A1447,det-A0934,2002
perp-A1442,perp-A1447,det-A0934,2003
perp-A1442,perp-A1447,det-A0934,2004
perp-A1442,perp-A1447,det-A0934,2005
perp-A1442,perp-A1447,det-A0934,2006
perp-A1442,perp-A1447,det-A0934,2007
perp-A1441,perp-A1447,det-A0934,1999
perp-A1441,perp-A1442,det-A0934,1999
perp-A1441,perp-A1447,det-A0934,2000
perp-A1441,perp-A1442,det-A0934,2000
perp-A1441,perp-A1447,det-A0934,2001
perp-A1441,perp-A1442,det-A0934,2001
perp-A1441,perp-A1447,det-A0934,2002
perp-A1441,perp-A1442,det-A0934,2002
perp-A1441,perp-A1447,det-A0934,2003
perp-A1441,perp-A1442,det-A0934,2003
perp-A1441,perp-A1447,det-A0934,2004
perp-A1441,perp-A1442,det-A0934,2004
perp-A1441,perp-A1447,det-A0934,2005
perp-A1441,perp-A1442,det-A0934,2005
perp-A1441,perp-A1447,det-A0934,2006
perp-A1441,perp-A1442,det-A0934,2006
perp-A1441,perp-A1447,det-A0934,2007
perp-A1441,perp-A1442,det-A0934,2007
perp-A1440,perp-A1447,det-A0934,1999
perp-A1440,perp-A1442,det-A0934,1999
perp-A1440,perp-A1441,det-A0934,1999
perp-A1440,perp-A1447,det-A0934,2000
perp-A1440,perp-A1442,det-A0934,2000
perp-A1440,perp-A1441,det-A0934,2000
perp-A1440,perp-A1447,det-A0934,2001
perp-A1440,perp-A1442,det-A0934,2001
perp-A1440,perp-A1441,det-A0934,2001
perp-A1440,perp-A1447,det-A0934,2002
perp-A1440,perp-A1442,det-A0934,2002
perp-A1440,perp-A1441,det-A0934,2002
perp-A1440,perp-A1447,det-A0934,2003
perp-A1440,perp-A1442,det-A0934,2003
perp-A1440,perp-A1441,det-A0934,2003
perp-A1440,perp-A1447,det-A0934,2004
perp-A1440,perp-A1442,det-A0934,2004
perp-A1440,perp-A1441,det-A0934,2004
perp-A1440,perp-A1447,det-A0934,2005
perp-A1440,perp-A1442,det-A0934,2005
perp-A1440,perp-A1441,det-A0934,2005
perp-A1440,perp-A1447,det-A0934,2006
perp-A1440,perp-A1442,det-A0934,2006
perp-A1440,perp-A1441,det-A0934,2006
perp-A1440,perp-A1447,det-A0934,2007
perp-A1440,perp-A1442,det-A0934,2007
perp-A1440,perp-A1441,det-A0934,2007
perp-A1439,perp-A1447,det-A0934,1999
perp-A1439,perp-A1442,det-A0934,1999
perp-A1439,perp-A1441,det-A0934,1999
perp-A1439,perp-A1440,det-A0934,1999
perp-A1439,perp-A1447,det-A0934,2000
perp-A1439,perp-A1442,det-A0934,2000
perp-A1439,perp-A1441,det-A0934,2000
perp-A1439,perp-A1440,det-A0934,2000
perp-A1439,perp-A1447,det-A0934,2001
perp-A1439,perp-A1442,det-A0934,2001
perp-A1439,perp-A1441,det-A0934,2001
perp-A1439,perp-A1440,det-A0934,2001
perp-A1439,perp-A1447,det-A0934,2002
perp-A1439,perp-A1442,det-A0934,2002
perp-A1439,perp-A1441,det-A0934,2002
perp-A1439,perp-A1440,det-A0934,2002
perp-A1439,perp-A1447,det-A0934,2003
perp-A1439,perp-A1442,det-A0934,2003
perp-A1439,perp-A1441,det-A0934,2003
perp-A1439,perp-A1440,det-A0934,2003
perp-A1439,perp-A1447,det-A0934,2004
perp-A1439,perp-A1442,det-A0934,2004
perp-A1439,perp-A1441,det-A0934,2004
perp-A1439,perp-A1440,det-A0934,2004
perp-A1439,perp-A1447,det-A0934,2005
perp-A1439,perp-A1442,det-A0934,2005
perp-A1439,perp-A1441,det-A0934,2005
perp-A1439,perp-A1440,det-A0934,2005
perp-A1439,perp-A1447,det-A0934,2006
perp-A1439,perp-A1442,det-A0934,2006
perp-A1439,perp-A1441,det-A0934,2006
perp-A1439,perp-A1440,det-A0934,2006
perp-A1439,perp-A1447,det-A0934,2007
perp-A1439,perp-A1442,det-A0934,2007
perp-A1439,perp-A1441,det-A0934,2007
perp-A1439,perp-A1440,det-A0934,2007
perp-A1438,perp-A1447,det-A0934,1999
perp-A1438,perp-A1442,det-A0934,1999
perp-A1438,perp-A1441,det-A0934,1999
perp-A1438,perp-A1440,det-A0934,1999
perp-A1438,perp-A1439,det-A0934,1999
perp-A1438,perp-A1447,det-A0934,2000
perp-A1438,perp-A1442,det-A0934,2000
perp-A1438,perp-A1441,det-A0934,2000
perp-A1438,perp-A1440,det-A0934,2000
perp-A1438,perp-A1439,det-A0934,2000
perp-A1438,perp-A1447,det-A0934,2001
perp-A1438,perp-A1442,det-A0934,2001
perp-A1438,perp-A1441,det-A0934,2001
perp-A1438,perp-A1440,det-A0934,2001
perp-A1438,perp-A1439,det-A0934,2001
perp-A1438,perp-A1447,det-A0934,2002
perp-A1438,perp-A1442,det-A0934,2002
perp-A1438,perp-A1441,det-A0934,2002
perp-A1438,perp-A1440,det-A0934,2002
perp-A1438,perp-A1439,det-A0934,2002
perp-A1438,perp-A1447,det-A0934,2003
perp-A1438,perp-A1442,det-A0934,2003
perp-A1438,perp-A1441,det-A0934,2003
perp-A1438,perp-A1440,det-A0934,2003
perp-A1438,perp-A1439,det-A0934,2003
perp-A1438,perp-A1447,det-A0934,2004
perp-A1438,perp-A1442,det-A0934,2004
perp-A1438,perp-A1441,det-A0934,2004
perp-A1438,perp-A1440,det-A0934,2004
perp-A1438,perp-A1439,det-A0934,2004
perp-A1438,perp-A1447,det-A0934,2005
perp-A1438,perp-A1442,det-A0934,2005
perp-A1438,perp-A1441,det-A0934,2005
perp-A1438,perp-A1440,det-A0934,2005
perp-A1438,perp-A1439,det-A0934,2005
perp-A1438,perp-A1447,det-A0934,2006
perp-A1438,perp-A1442,det-A0934,2006
perp-A1438,perp-A1441,det-A0934,2006
perp-A1438,perp-A1440,det-A0934,2006
perp-A1438,perp-A1439,det-A0934,2006
perp-A1438,perp-A1447,det-A0934,2007
perp-A1438,perp-A1442,det-A0934,2007
perp-A1438,perp-A1441,det-A0934,2007
perp-A1438,perp-A1440,det-A0934,2007
perp-A1438,perp-A1439,det-A0934,2007
perp-A1437,perp-A1447,det-A0934,1999
perp-A1437,perp-A1442,det-A0934,1999
perp-A1437,perp-A1441,det-A0934,1999
perp-A1437,perp-A1440,det-A0934,1999
perp-A1437,perp-A1439,det-A0934,1999
perp-A1437,perp-A1438,det-A0934,1999
perp-A1437,perp-A1447,det-A0934,2000
perp-A1437,perp-A1442,det-A0934,2000
perp-A1437,perp-A1441,det-A0934,2000
perp-A1437,perp-A1440,det-A0934,2000
perp-A1437,perp-A1439,det-A0934,2000
perp-A1437,perp-A1438,det-A0934,2000
perp-A1437,perp-A1447,det-A0934,2001
perp-A1437,perp-A1442,det-A0934,2001
perp-A1437,perp-A1441,det-A0934,2001
perp-A1437,perp-A1440,det-A0934,2001
perp-A1437,perp-A1439,det-A0934,2001
perp-A1437,perp-A1438,det-A0934,2001
perp-A1437,perp-A1447,det-A0934,2002
perp-A1437,perp-A1442,det-A0934,2002
perp-A1437,perp-A1441,det-A0934,2002
perp-A1437,perp-A1440,det-A0934,2002
perp-A1437,perp-A1439,det-A0934,2002
perp-A1437,perp-A1438,det-A0934,2002
perp-A1437,perp-A1447,det-A0934,2003
perp-A1437,perp-A1442,det-A0934,2003
perp-A1437,perp-A1441,det-A0934,2003
perp-A1437,perp-A1440,det-A0934,2003
perp-A1437,perp-A1439,det-A0934,2003
perp-A1437,perp-A1438,det-A0934,2003
perp-A1437,perp-A1447,det-A0934,2004
perp-A1437,perp-A1442,det-A0934,2004
perp-A1437,perp-A1441,det-A0934,2004
perp-A1437,perp-A1440,det-A0934,2004
perp-A1437,perp-A1439,det-A0934,2004
perp-A1437,perp-A1438,det-A0934,2004
perp-A1437,perp-A1447,det-A0934,2005
perp-A1437,perp-A1442,det-A0934,2005
perp-A1437,perp-A1441,det-A0934,2005
perp-A1437,perp-A1440,det-A0934,2005
perp-A1437,perp-A1439,det-A0934,2005
perp-A1437,perp-A1438,det-A0934,2005
perp-A1437,perp-A1447,det-A0934,2006
perp-A1437,perp-A1442,det-A0934,2006
perp-A1437,perp-A1441,det-A0934,2006
perp-A1437,perp-A1440,det-A0934,2006
perp-A1437,perp-A1439,det-A0934,2006
perp-A1437,perp-A1438,det-A0934,2006
perp-A1437,perp-A1447,det-A0934,2007
perp-A1437,perp-A1442,det-A0934,2007
perp-A1437,perp-A1441,det-A0934,2007
perp-A1437,perp-A1440,det-A0934,2007
perp-A1437,perp-A1439,det-A0934,2007
perp-A1437,perp-A1438,det-A0934,2007
perp-A1436,perp-A1447,det-A0934,1999
perp-A1436,perp-A1442,det-A0934,1999
perp-A1436,perp-A1441,det-A0934,1999
perp-A1436,perp-A1440,det-A0934,1999
perp-A1436,perp-A1439,det-A0934,1999
perp-A1436,perp-A1438,det-A0934,1999
perp-A1436,perp-A1437,det-A0934,1999
perp-A1436,perp-A1447,det-A0934,2000
perp-A1436,perp-A1442,det-A0934,2000
perp-A1436,perp-A1441,det-A0934,2000
perp-A1436,perp-A1440,det-A0934,2000
perp-A1436,perp-A1439,det-A0934,2000
perp-A1436,perp-A1438,det-A0934,2000
perp-A1436,perp-A1437,det-A0934,2000
perp-A1436,perp-A1447,det-A0934,2001
perp-A1436,perp-A1442,det-A0934,2001
perp-A1436,perp-A1441,det-A0934,2001
perp-A1436,perp-A1440,det-A0934,2001
perp-A1436,perp-A1439,det-A0934,2001
perp-A1436,perp-A1438,det-A0934,2001
perp-A1436,perp-A1437,det-A0934,2001
perp-A1436,perp-A1447,det-A0934,2002
perp-A1436,perp-A1442,det-A0934,2002
perp-A1436,perp-A1441,det-A0934,2002
perp-A1436,perp-A1440,det-A0934,2002
perp-A1436,perp-A1439,det-A0934,2002
perp-A1436,perp-A1438,det-A0934,2002
perp-A1436,perp-A1437,det-A0934,2002
perp-A1436,perp-A1447,det-A0934,2003
perp-A1436,perp-A1442,det-A0934,2003
perp-A1436,perp-A1441,det-A0934,2003
perp-A1436,perp-A1440,det-A0934,2003
perp-A1436,perp-A1439,det-A0934,2003
perp-A1436,perp-A1438,det-A0934,2003
perp-A1436,perp-A1437,det-A0934,2003
perp-A1436,perp-A1447,det-A0934,2004
perp-A1436,perp-A1442,det-A0934,2004
perp-A1436,perp-A1441,det-A0934,2004
perp-A1436,perp-A1440,det-A0934,2004
perp-A1436,perp-A1439,det-A0934,2004
perp-A1436,perp-A1438,det-A0934,2004
perp-A1436,perp-A1437,det-A0934,2004
perp-A1436,perp-A1447,det-A0934,2005
perp-A1436,perp-A1442,det-A0934,2005
perp-A1436,perp-A1441,det-A0934,2005
perp-A1436,perp-A1440,det-A0934,2005
perp-A1436,perp-A1439,det-A0934,2005
perp-A1436,perp-A1438,det-A0934,2005
perp-A1436,perp-A1437,det-A0934,2005
perp-A1436,perp-A1447,det-A0934,2006
perp-A1436,perp-A1442,det-A0934,2006
perp-A1436,perp-A1441,det-A0934,2006
perp-A1436,perp-A1440,det-A0934,2006
perp-A1436,perp-A1439,det-A0934,2006
perp-A1436,perp-A1438,det-A0934,2006
perp-A1436,perp-A1437,det-A0934,2006
perp-A1436,perp-A1447,det-A0934,2007
perp-A1436,perp-A1442,det-A0934,2007
perp-A1436,perp-A1441,det-A0934,2007
perp-A1436,perp-A1440,det-A0934,2007
perp-A1436,perp-A1439,det-A0934,2007
perp-A1436,perp-A1438,det-A0934,2007
perp-A1436,perp-A1437,det-A0934,2007
perp-A1435,perp-A1447,det-A0934,1999
perp-A1435,perp-A1442,det-A0934,1999
perp-A1435,perp-A1441,det-A0934,1999
perp-A1435,perp-A1440,det-A0934,1999
perp-A1435,perp-A1439,det-A0934,1999
perp-A1435,perp-A1438,det-A0934,1999
perp-A1435,perp-A1437,det-A0934,1999
perp-A1435,perp-A1436,det-A0934,1999
perp-A1435,perp-A1447,det-A0934,2000
perp-A1435,perp-A1442,det-A0934,2000
perp-A1435,perp-A1441,det-A0934,2000
perp-A1435,perp-A1440,det-A0934,2000
perp-A1435,perp-A1439,det-A0934,2000
perp-A1435,perp-A1438,det-A0934,2000
perp-A1435,perp-A1437,det-A0934,2000
perp-A1435,perp-A1436,det-A0934,2000
perp-A1435,perp-A1447,det-A0934,2001
perp-A1435,perp-A1442,det-A0934,2001
perp-A1435,perp-A1441,det-A0934,2001
perp-A1435,perp-A1440,det-A0934,2001
perp-A1435,perp-A1439,det-A0934,2001
perp-A1435,perp-A1438,det-A0934,2001
perp-A1435,perp-A1437,det-A0934,2001
perp-A1435,perp-A1436,det-A0934,2001
perp-A1435,perp-A1447,det-A0934,2002
perp-A1435,perp-A1442,det-A0934,2002
perp-A1435,perp-A1441,det-A0934,2002
perp-A1435,perp-A1440,det-A0934,2002
perp-A1435,perp-A1439,det-A0934,2002
perp-A1435,perp-A1438,det-A0934,2002
perp-A1435,perp-A1437,det-A0934,2002
perp-A1435,perp-A1436,det-A0934,2002
perp-A1435,perp-A1447,det-A0934,2003
perp-A1435,perp-A1442,det-A0934,2003
perp-A1435,perp-A1441,det-A0934,2003
perp-A1435,perp-A1440,det-A0934,2003
perp-A1435,perp-A1439,det-A0934,2003
perp-A1435,perp-A1438,det-A0934,2003
perp-A1435,perp-A1437,det-A0934,2003
perp-A1435,perp-A1436,det-A0934,2003
perp-A1435,perp-A1447,det-A0934,2004
perp-A1435,perp-A1442,det-A0934,2004
perp-A1435,perp-A1441,det-A0934,2004
perp-A1435,perp-A1440,det-A0934,2004
perp-A1435,perp-A1439,det-A0934,2004
perp-A1435,perp-A1438,det-A0934,2004
perp-A1435,perp-A1437,det-A0934,2004
perp-A1435,perp-A1436,det-A0934,2004
perp-A1435,perp-A1447,det-A0934,2005
perp-A1435,perp-A1442,det-A0934,2005
perp-A1435,perp-A1441,det-A0934,2005
perp-A1435,perp-A1440,det-A0934,2005
perp-A1435,perp-A1439,det-A0934,2005
perp-A1435,perp-A1438,det-A0934,2005
perp-A1435,perp-A1437,det-A0934,2005
perp-A1435,perp-A1436,det-A0934,2005
perp-A1435,perp-A1447,det-A0934,2006
perp-A1435,perp-A1442,det-A0934,2006
perp-A1435,perp-A1441,det-A0934,2006
perp-A1435,perp-A1440,det-A0934,2006
perp-A1435,perp-A1439,det-A0934,2006
perp-A1435,perp-A1438,det-A0934,2006
perp-A1435,perp-A1437,det-A0934,2006
perp-A1435,perp-A1436,det-A0934,2006
perp-A1435,perp-A1447,det-A0934,2007
perp-A1435,perp-A1442,det-A0934,2007
perp-A1435,perp-A1441,det-A0934,2007
perp-A1435,perp-A1440,det-A0934,2007
perp-A1435,perp-A1439,det-A0934,2007
perp-A1435,perp-A1438,det-A0934,2007
perp-A1435,perp-A1437,det-A0934,2007
perp-A1435,perp-A1436,det-A0934,2007
perp-A1434,perp-A1447,det-A0934,1999
perp-A1434,perp-A1442,det-A0934,1999
perp-A1434,perp-A1441,det-A0934,1999
perp-A1434,perp-A1440,det-A0934,1999
perp-A1434,perp-A1439,det-A0934,1999
perp-A1434,perp-A1438,det-A0934,1999
perp-A1434,perp-A1437,det-A0934,1999
perp-A1434,perp-A1436,det-A0934,1999
perp-A1434,perp-A1435,det-A0934,1999
perp-A1434,perp-A1447,det-A0934,2000
perp-A1434,perp-A1442,det-A0934,2000
perp-A1434,perp-A1441,det-A0934,2000
perp-A1434,perp-A1440,det-A0934,2000
perp-A1434,perp-A1439,det-A0934,2000
perp-A1434,perp-A1438,det-A0934,2000
perp-A1434,perp-A1437,det-A0934,2000
perp-A1434,perp-A1436,det-A0934,2000
perp-A1434,perp-A1435,det-A0934,2000
perp-A1434,perp-A1447,det-A0934,2001
perp-A1434,perp-A1442,det-A0934,2001
perp-A1434,perp-A1441,det-A0934,2001
perp-A1434,perp-A1440,det-A0934,2001
perp-A1434,perp-A1439,det-A0934,2001
perp-A1434,perp-A1438,det-A0934,2001
perp-A1434,perp-A1437,det-A0934,2001
perp-A1434,perp-A1436,det-A0934,2001
perp-A1434,perp-A1435,det-A0934,2001
perp-A1434,perp-A1447,det-A0934,2002
perp-A1434,perp-A1442,det-A0934,2002
perp-A1434,perp-A1441,det-A0934,2002
perp-A1434,perp-A1440,det-A0934,2002
perp-A1434,perp-A1439,det-A0934,2002
perp-A1434,perp-A1438,det-A0934,2002
perp-A1434,perp-A1437,det-A0934,2002
perp-A1434,perp-A1436,det-A0934,2002
perp-A1434,perp-A1435,det-A0934,2002
perp-A1434,perp-A1447,det-A0934,2003
perp-A1434,perp-A1442,det-A0934,2003
perp-A1434,perp-A1441,det-A0934,2003
perp-A1434,perp-A1440,det-A0934,2003
perp-A1434,perp-A1439,det-A0934,2003
perp-A1434,perp-A1438,det-A0934,2003
perp-A1434,perp-A1437,det-A0934,2003
perp-A1434,perp-A1436,det-A0934,2003
perp-A1434,perp-A1435,det-A0934,2003
perp-A1434,perp-A1447,det-A0934,2004
perp-A1434,perp-A1442,det-A0934,2004
perp-A1434,perp-A1441,det-A0934,2004
perp-A1434,perp-A1440,det-A0934,2004
perp-A1434,perp-A1439,det-A0934,2004
perp-A1434,perp-A1438,det-A0934,2004
perp-A1434,perp-A1437,det-A0934,2004
perp-A1434,perp-A1436,det-A0934,2004
perp-A1434,perp-A1435,det-A0934,2004
perp-A1434,perp-A1447,det-A0934,2005
perp-A1434,perp-A1442,det-A0934,2005
perp-A1434,perp-A1441,det-A0934,2005
perp-A1434,perp-A1440,det-A0934,2005
perp-A1434,perp-A1439,det-A0934,2005
perp-A1434,perp-A1438,det-A0934,2005
perp-A1434,perp-A1437,det-A0934,2005
perp-A1434,perp-A1436,det-A0934,2005
perp-A1434,perp-A1435,det-A0934,2005
perp-A1434,perp-A1447,det-A0934,2006
perp-A1434,perp-A1442,det-A0934,2006
perp-A1434,perp-A1441,det-A0934,2006
perp-A1434,perp-A1440,det-A0934,2006
perp-A1434,perp-A1439,det-A0934,2006
perp-A1434,perp-A1438,det-A0934,2006
perp-A1434,perp-A1437,det-A0934,2006
perp-A1434,perp-A1436,det-A0934,2006
perp-A1434,perp-A1435,det-A0934,2006
perp-A1434,perp-A1447,det-A0934,2007
perp-A1434,perp-A1442,det-A0934,2007
perp-A1434,perp-A1441,det-A0934,2007
perp-A1434,perp-A1440,det-A0934,2007
perp-A1434,perp-A1439,det-A0934,2007
perp-A1434,perp-A1438,det-A0934,2007
perp-A1434,perp-A1437,det-A0934,2007
perp-A1434,perp-A1436,det-A0934,2007
perp-A1434,perp-A1435,det-A0934,2007
perp-A0937,perp-A1447,det-A0934,1999
perp-A0937,perp-A1442,det-A0934,1999
perp-A0937,perp-A1441,det-A0934,1999
perp-A0937,perp-A1440,det-A0934,1999
perp-A0937,perp-A1439,det-A0934,1999
perp-A0937,perp-A1438,det-A0934,1999
perp-A0937,perp-A1437,det-A0934,1999
perp-A0937,perp-A1436,det-A0934,1999
perp-A0937,perp-A1435,det-A0934,1999
perp-A0937,perp-A1434,det-A0934,1999
perp-A0937,perp-A1447,det-A0934,2000
perp-A0937,perp-A1442,det-A0934,2000
perp-A0937,perp-A1441,det-A0934,2000
perp-A0937,perp-A1440,det-A0934,2000
perp-A0937,perp-A1439,det-A0934,2000
perp-A0937,perp-A1438,det-A0934,2000
perp-A0937,perp-A1437,det-A0934,2000
perp-A0937,perp-A1436,det-A0934,2000
perp-A0937,perp-A1435,det-A0934,2000
perp-A0937,perp-A1434,det-A0934,2000
perp-A0937,perp-A1447,det-A0934,2001
perp-A0937,perp-A1442,det-A0934,2001
perp-A0937,perp-A1441,det-A0934,2001
perp-A0937,perp-A1440,det-A0934,2001
perp-A0937,perp-A1439,det-A0934,2001
perp-A0937,perp-A1438,det-A0934,2001
perp-A0937,perp-A1437,det-A0934,2001
perp-A0937,perp-A1436,det-A0934,2001
perp-A0937,perp-A1435,det-A0934,2001
perp-A0937,perp-A1434,det-A0934,2001
perp-A0937,perp-A1447,det-A0934,2002
perp-A0937,perp-A1442,det-A0934,2002
perp-A0937,perp-A1441,det-A0934,2002
perp-A0937,perp-A1440,det-A0934,2002
perp-A0937,perp-A1439,det-A0934,2002
perp-A0937,perp-A1438,det-A0934,2002
perp-A0937,perp-A1437,det-A0934,2002
perp-A0937,perp-A1436,det-A0934,2002
perp-A0937,perp-A1435,det-A0934,2002
perp-A0937,perp-A1434,det-A0934,2002
perp-A0937,perp-A1447,det-A0934,2003
perp-A0937,perp-A1442,det-A0934,2003
perp-A0937,perp-A1441,det-A0934,2003
perp-A0937,perp-A1440,det-A0934,2003
perp-A0937,perp-A1439,det-A0934,2003
perp-A0937,perp-A1438,det-A0934,2003
perp-A0937,perp-A1437,det-A0934,2003
perp-A0937,perp-A1436,det-A0934,2003
perp-A0937,perp-A1435,det-A0934,2003
perp-A0937,perp-A1434,det-A0934,2003
perp-A0937,perp-A1447,det-A0934,2004
perp-A0937,perp-A1442,det-A0934,2004
perp-A0937,perp-A1441,det-A0934,2004
perp-A0937,perp-A1440,det-A0934,2004
perp-A0937,perp-A1439,det-A0934,2004
perp-A0937,perp-A1438,det-A0934,2004
perp-A0937,perp-A1437,det-A0934,2004
perp-A0937,perp-A1436,det-A0934,2004
perp-A0937,perp-A1435,det-A0934,2004
perp-A0937,perp-A1434,det-A0934,2004
perp-A0937,perp-A1447,det-A0934,2005
perp-A0937,perp-A1442,det-A0934,2005
perp-A0937,perp-A1441,det-A0934,2005
perp-A0937,perp-A1440,det-A0934,2005
perp-A0937,perp-A1439,det-A0934,2005
perp-A0937,perp-A1438,det-A0934,2005
perp-A0937,perp-A1437,det-A0934,2005
perp-A0937,perp-A1436,det-A0934,2005
perp-A0937,perp-A1435,det-A0934,2005
perp-A0937,perp-A1434,det-A0934,2005
perp-A0937,perp-A1447,det-A0934,2006
